anomaly,line_id,value,timestamps,Hour_Minute,Date,y_pred,y_pred_score
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1551243.0,2019-06-11 14:10:00,14:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1549678.0,2019-06-11 14:15:00,14:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1547208.0,2019-06-11 14:20:00,14:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1544752.0,2019-06-11 14:25:00,14:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1544444.0,2019-06-11 14:30:00,14:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1542011.0,2019-06-11 14:35:00,14:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1539274.0,2019-06-11 14:40:00,14:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1538371.0,2019-06-11 14:45:00,14:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1536251.0,2019-06-11 14:50:00,14:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1532201.0,2019-06-11 14:55:00,14:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1529268.0,2019-06-11 15:00:00,15:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1524528.0,2019-06-11 15:05:00,15:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1525432.0,2019-06-11 15:10:00,15:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1524390.0,2019-06-11 15:15:00,15:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1523746.0,2019-06-11 15:20:00,15:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1523117.0,2019-06-11 15:25:00,15:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1521031.0,2019-06-11 15:30:00,15:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1516821.0,2019-06-11 15:35:00,15:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1514184.0,2019-06-11 15:40:00,15:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1511977.0,2019-06-11 15:45:00,15:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1507709.0,2019-06-11 15:50:00,15:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1505031.0,2019-06-11 15:55:00,15:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1505205.0,2019-06-11 16:00:00,16:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1501385.0,2019-06-11 16:05:00,16:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1499344.0,2019-06-11 16:10:00,16:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1495829.0,2019-06-11 16:15:00,16:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1490996.0,2019-06-11 16:20:00,16:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1486194.0,2019-06-11 16:25:00,16:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1482432.0,2019-06-11 16:30:00,16:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1480279.0,2019-06-11 16:35:00,16:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1478865.0,2019-06-11 16:40:00,16:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1477317.0,2019-06-11 16:45:00,16:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1473192.0,2019-06-11 16:50:00,16:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1467861.0,2019-06-11 16:55:00,16:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1462740.0,2019-06-11 17:00:00,17:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1458084.0,2019-06-11 17:05:00,17:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1454912.0,2019-06-11 17:10:00,17:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1451887.0,2019-06-11 17:15:00,17:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1449010.0,2019-06-11 17:20:00,17:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1446457.0,2019-06-11 17:25:00,17:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1443987.0,2019-06-11 17:30:00,17:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1440629.0,2019-06-11 17:35:00,17:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1439966.0,2019-06-11 17:40:00,17:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1440300.0,2019-06-11 17:45:00,17:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1441971.0,2019-06-11 17:50:00,17:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1443154.0,2019-06-11 17:55:00,17:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1444829.0,2019-06-11 18:00:00,18:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1446913.0,2019-06-11 18:05:00,18:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1452304.0,2019-06-11 18:10:00,18:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1457227.0,2019-06-11 18:15:00,18:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1462141.0,2019-06-11 18:20:00,18:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1469999.0,2019-06-11 18:25:00,18:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1478034.0,2019-06-11 18:30:00,18:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1485282.0,2019-06-11 18:35:00,18:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1493612.0,2019-06-11 18:40:00,18:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1501644.0,2019-06-11 18:45:00,18:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1511296.0,2019-06-11 18:50:00,18:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1518704.0,2019-06-11 18:55:00,18:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1527230.0,2019-06-11 19:00:00,19:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1537365.0,2019-06-11 19:05:00,19:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1547886.0,2019-06-11 19:10:00,19:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1559647.0,2019-06-11 19:15:00,19:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1570059.0,2019-06-11 19:20:00,19:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1580675.0,2019-06-11 19:25:00,19:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1589755.0,2019-06-11 19:30:00,19:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1598793.0,2019-06-11 19:35:00,19:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1602812.0,2019-06-11 19:40:00,19:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1607515.0,2019-06-11 19:45:00,19:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1616872.0,2019-06-11 19:50:00,19:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1624180.0,2019-06-11 19:55:00,19:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1631791.0,2019-06-11 20:00:00,20:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1641118.0,2019-06-11 20:05:00,20:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1651472.0,2019-06-11 20:10:00,20:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1661202.0,2019-06-11 20:15:00,20:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1671253.0,2019-06-11 20:20:00,20:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1682596.0,2019-06-11 20:25:00,20:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1692415.0,2019-06-11 20:30:00,20:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1696445.0,2019-06-11 20:35:00,20:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1701507.0,2019-06-11 20:40:00,20:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1709192.0,2019-06-11 20:45:00,20:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1714378.0,2019-06-11 20:50:00,20:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1717294.0,2019-06-11 20:55:00,20:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1718672.0,2019-06-11 21:00:00,21:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1718871.0,2019-06-11 21:05:00,21:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1721115.0,2019-06-11 21:10:00,21:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1720717.0,2019-06-11 21:15:00,21:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1720293.0,2019-06-11 21:20:00,21:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1718707.0,2019-06-11 21:25:00,21:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1713979.0,2019-06-11 21:30:00,21:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1708107.0,2019-06-11 21:35:00,21:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1701883.0,2019-06-11 21:40:00,21:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1694544.0,2019-06-11 21:45:00,21:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1685278.0,2019-06-11 21:50:00,21:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1674964.0,2019-06-11 21:55:00,21:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1661509.0,2019-06-11 22:00:00,22:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1647943.0,2019-06-11 22:05:00,22:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1634629.0,2019-06-11 22:10:00,22:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1618186.0,2019-06-11 22:15:00,22:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1600350.0,2019-06-11 22:20:00,22:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1581184.0,2019-06-11 22:25:00,22:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1561661.0,2019-06-11 22:30:00,22:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1541571.0,2019-06-11 22:35:00,22:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1520139.0,2019-06-11 22:40:00,22:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1497304.0,2019-06-11 22:45:00,22:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1473305.0,2019-06-11 22:50:00,22:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1446945.0,2019-06-11 22:55:00,22:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1417978.0,2019-06-11 23:00:00,23:00:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1391987.0,2019-06-11 23:05:00,23:05:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1367241.0,2019-06-11 23:10:00,23:10:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1342051.0,2019-06-11 23:15:00,23:15:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1315697.0,2019-06-11 23:20:00,23:20:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1290402.0,2019-06-11 23:25:00,23:25:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1261956.0,2019-06-11 23:30:00,23:30:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1234527.0,2019-06-11 23:35:00,23:35:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1208215.0,2019-06-11 23:40:00,23:40:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1183945.0,2019-06-11 23:45:00,23:45:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1156861.0,2019-06-11 23:50:00,23:50:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1125349.0,2019-06-11 23:55:00,23:55:00,2019-06-11,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1095171.0,2019-06-12 00:00:00,00:00:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1072207.0,2019-06-12 00:05:00,00:05:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1053854.0,2019-06-12 00:10:00,00:10:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1036172.0,2019-06-12 00:15:00,00:15:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,1014266.0,2019-06-12 00:20:00,00:20:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,992475.0,2019-06-12 00:25:00,00:25:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,975028.0,2019-06-12 00:30:00,00:30:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,957435.0,2019-06-12 00:35:00,00:35:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,942595.0,2019-06-12 00:40:00,00:40:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,927343.0,2019-06-12 00:45:00,00:45:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,910101.0,2019-06-12 00:50:00,00:50:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,894288.0,2019-06-12 00:55:00,00:55:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,878547.0,2019-06-12 01:00:00,01:00:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,862827.0,2019-06-12 01:05:00,01:05:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,849346.0,2019-06-12 01:10:00,01:10:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,837080.0,2019-06-12 01:15:00,01:15:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,825797.0,2019-06-12 01:20:00,01:20:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,814169.0,2019-06-12 01:25:00,01:25:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,802152.0,2019-06-12 01:30:00,01:30:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,787771.0,2019-06-12 01:35:00,01:35:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,776082.0,2019-06-12 01:40:00,01:40:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,764857.0,2019-06-12 01:45:00,01:45:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,750795.0,2019-06-12 01:50:00,01:50:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,742709.0,2019-06-12 01:55:00,01:55:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,733177.0,2019-06-12 02:00:00,02:00:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,724471.0,2019-06-12 02:05:00,02:05:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,714788.0,2019-06-12 02:10:00,02:10:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,707177.0,2019-06-12 02:15:00,02:15:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,699985.0,2019-06-12 02:20:00,02:20:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,691062.0,2019-06-12 02:25:00,02:25:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,683193.0,2019-06-12 02:30:00,02:30:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,675809.0,2019-06-12 02:35:00,02:35:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,668408.0,2019-06-12 02:40:00,02:40:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,661314.0,2019-06-12 02:45:00,02:45:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,652163.0,2019-06-12 02:50:00,02:50:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,643032.0,2019-06-12 02:55:00,02:55:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,637822.0,2019-06-12 03:00:00,03:00:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,629769.0,2019-06-12 03:05:00,03:05:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,623486.0,2019-06-12 03:10:00,03:10:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,616891.0,2019-06-12 03:15:00,03:15:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,610395.0,2019-06-12 03:20:00,03:20:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,602934.0,2019-06-12 03:25:00,03:25:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,595776.0,2019-06-12 03:30:00,03:30:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,588762.0,2019-06-12 03:35:00,03:35:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,582670.0,2019-06-12 03:40:00,03:40:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,575909.0,2019-06-12 03:45:00,03:45:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,569768.0,2019-06-12 03:50:00,03:50:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,563229.0,2019-06-12 03:55:00,03:55:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,553617.0,2019-06-12 04:00:00,04:00:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,546976.0,2019-06-12 04:05:00,04:05:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,541211.0,2019-06-12 04:10:00,04:10:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,535238.0,2019-06-12 04:15:00,04:15:00,2019-06-12,99,99.0
1,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,945630.0011684184,2019-06-12 04:20:00,04:20:00,2019-06-12,99,99.0
1,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,522608.0,2019-06-12 04:25:00,04:25:00,2019-06-12,99,99.0
1,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,514794.0,2019-06-12 04:30:00,04:30:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,507542.0,2019-06-12 04:35:00,04:35:00,2019-06-12,99,99.0
0,105_dnm_tmp_NlZyB#sum_iUserNum_300#20190623_16Days_valid14D,499669.0,2019-06-12 04:40:00,04:40:00,2019-06-12,99,99.0
